"","X","device_info_serial","ID","season","year","ID.season","userflag","type.day","region","latitude","longitude","date_time","datetime.r","date.r","date","time","datetime","speed.inst","speed.class","sunrise","sunset","daynight","counter.up","counter.down","dtime","ddist","speed","time.class","lat.Start","long.Start","lat.End","long.End","progressie.start","progressie.start.ddist","progressie.start.speed","dtime.min","progressie.start.speed.km.min","progressie.end","departure","start","arrival","end","depart.arrival","depart.arrival2","interupt.cnt","interupt.code"
"1",9595,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.0466305,7.157095,"2011-08-17 00:52:57","2011-08-17 00:52:57","2011-08-17",228,0.8825,228.036770833333,0.114404979039988,"sit",3.59762644939229,19.5644142382454,"dark",1,84,0,0,0,1,53.0466305,7.157095,51.7908082,6.2871479,0,0,0,60,0.0166666666666667,151.757514526246,"not.started",0,"not.arrived",0,"not.started","resting",0,"resting 0 228"
"2",9596,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.0466003,7.1570876,"2011-08-17 01:52:55","2011-08-17 01:52:55","2011-08-17",228,1.88194444444444,228.078414351852,0.165650002441826,"sit",3.59762904563388,19.5644126633654,"dark",2,83,0.999444444444634,0.00339734262866815,0.000944230858440105,2,53.0466305,7.157095,51.7908082,6.2871479,0.00339734262866815,0.00339734262866815,0.00339923109038438,59.9666666666781,5.66538515064063e-05,151.754231424757,"not.started",0,"not.arrived",0,"not.started","resting",0,"resting 0 228"
"3",9597,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.046617,7.1571099,"2011-08-17 02:52:55","2011-08-17 02:52:55","2011-08-17",228,2.88194444444444,228.120081018519,0.0882297926139399,"sit",3.59762639449389,19.5644123223506,"dark",3,82,0.999999999999773,0.00238551908242336,0.000662644189562194,3,53.0466305,7.157095,51.7908082,6.2871479,0.00180435466276052,-0.00159298796590763,-0.00159298796590799,59.9999999999864,-2.65497994317999e-05,151.756529927591,"not.started",0,"not.arrived",0,"not.started","resting",0,"resting 0 228"
"4",9598,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.0466132,7.1570987,"2011-08-17 03:52:55","2011-08-17 03:52:55","2011-08-17",228,3.88194444444444,228.161747685185,0.0508805513358165,"sit",3.5976274066648,19.5644128076601,"light",4,81,1.00000000000045,0.000861990072411249,0.000239441686780794,4,53.0466305,7.157095,51.7908082,6.2871479,0.00194120823374338,0.00013685357098286,0.000136853570982798,60.0000000000273,2.2808928497133e-06,151.755844412613,"not.started",0,"not.arrived",0,"not.started","resting",0,"resting 0 228"
"5",9599,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.0503634,7.144506,"2011-08-17 04:53:27","2011-08-17 04:53:27","2011-08-17",228,4.89083333333333,228.203784722222,0.0427923683501883,"sit",3.59820695337075,19.5655077115872,"light",5,80,1.00888888888881,0.941989164430164,0.259358250118459,5,53.0466305,7.157095,51.7908082,6.2871479,0.940914952149427,0.938973743915684,0.930700847493596,60.5333333333283,0.0155116807915599,151.808115457908,"not.started",0,"not.arrived",0,"not.started","resting",0,"resting 0 228"
"6",9600,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.0492204,7.1431241,"2011-08-17 05:53:26","2011-08-17 05:53:26","2011-08-17",228,5.89055555555556,228.245439814815,2.10093353299769,"fly",3.59837878326528,19.5655214264776,"light",6,79,0.999722222221862,0.157378848548074,0.0437284936227092,6,53.0466305,7.157095,51.7908082,6.2871479,0.980256349507707,0.0393413973582796,0.0393523285606717,59.9833333333117,0.000655872142677862,151.654860932038,"not.started",0,"not.arrived",0,"not.started","foraging",0,"foraging 0 228"
"7",9601,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.0443755,7.1462774,"2011-08-17 06:31:03","2011-08-17 06:31:03","2011-08-17",228,6.5175,228.2715625,4.87846663303354,"fly",3.59850554502562,19.5649798759756,"light",7,78,0.626944444444462,0.579168100318169,0.256609703286731,6,53.0466305,7.157095,51.7908082,6.2871479,0.767674715640846,-0.21258163386686,-0.339075711971944,37.6166666666677,-0.00565126186619906,151.241163943797,"not.started",0,"not.arrived",0,"not.started","foraging",0,"foraging 0 228"
"8",9602,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.043565,7.146663,"2011-08-17 06:41:04","2011-08-17 06:41:04","2011-08-17",228,6.68444444444444,228.278518518519,0.0197201599434018,"sit",3.59853621476665,19.5648987352474,"light",8,77,0.16694444444488,0.0938332200545197,0.156128485947213,7,53.0466305,7.157095,51.7908082,6.2871479,0.778386681618325,0.0107119659774788,0.0641648544406375,10.0166666666928,0.00106941424067729,151.16833119119,"not.started",0,"not.arrived",0,"not.started","resting",0,"resting 0 228"
"9",9603,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.0436285,7.1465702,"2011-08-17 06:51:13","2011-08-17 06:51:13","2011-08-17",228,6.85361111111111,228.28556712963,0.115736502538838,"sit",3.59853799018071,19.5649092580815,"light",9,76,0.169166666666797,0.00941689989647157,0.0154628898135703,7,53.0466305,7.157095,51.7908082,6.2871479,0.780935960839985,0.00254927922165982,0.015069630866943,10.1500000000078,0.000251160514449049,151.172389789138,"not.started",0,"not.arrived",0,"not.started","resting",0,"resting 0 228"
"10",9604,582,"Edwin","autumn",2011,"Edwin_autumn_2011",0,"Migration.travel.depart","Europe",53.0435225,7.1466118,"2011-08-17 07:01:36","2011-08-17 07:01:36","2011-08-17",228,7.02666666666667,228.292777777778,0.0907009144484196,"sit",3.59854259055673,19.564899234113,"light",10,75,0.173055555555493,0.0121219896873028,0.0194574473311513,7,53.0466305,7.157095,51.7908082,6.2871479,0.783551217131839,0.00261525629185411,0.015112235394347,10.3833333333296,0.000251870589905784,151.16263342852,"not.started",0,"not.arrived",0,"not.started","resting",0,"resting 0 228"
